#Note: 15cm downstream step	Amplitdue (cm)															Shallow Depth (cm)							"Special Amp Run, 10cm upstream of step"
#time (s)	3.81	3.56	3.3	3.05	2.79	2.54	2.29	2.03	1.78	1.52	1.27	1.02	0.76	0.51	0.25	5.3	4.688	4.075	3.463	2.85	2.238	12.5	2.79
0.9501	-0.5032	-0.1438	0.051	-0.0995	-0.1201	0.2967	0.2882	-0.0979	0.1225	0.0008	-0.0779	-0.0662	-0.0425	-0.0151	0.0037	0.1028	0.0094	-0.0696	-0.2622	0.0132	-0.0548	-0.1074	0.1403
0.9667	-0.5053	-0.1741	0.025	-0.0743	-0.086	0.3267	0.335	-0.1537	0.1283	-0.0533	-0.0813	-0.0847	-0.0478	-0.0093	0.0048	0.1328	0.0069	-0.0645	-0.2602	0.1205	-0.0953	-0.062	0.1254
0.9834	-0.4842	-0.2021	0.0059	-0.0557	-0.0532	0.3404	0.364	-0.1903	0.1143	-0.105	-0.0829	-0.0926	-0.0646	0.0012	0.0085	0.1539	0.0063	-0.0413	-0.2516	0.205	-0.1307	-0.0035	0.0984
1.0001	-0.4767	-0.2286	-0.0218	-0.036	-0.0215	0.3296	0.3681	-0.2203	0.1005	-0.1422	-0.0827	-0.1001	-0.0742	0.0028	0.0209	0.1739	0.0059	-0.0192	-0.2402	0.2929	-0.1496	0.0581	0.0678
1.0167	-0.4559	-0.2553	-0.0361	-0.01	0.003	0.3072	0.3599	-0.2399	0.0854	-0.1676	-0.081	-0.1044	-0.0774	0.0172	0.0294	0.1968	0.0065	0.0028	-0.2239	0.4103	-0.1658	0.1084	0.0259
1.0334	-0.4203	-0.2679	-0.0517	0.0082	0.025	0.2502	0.3093	-0.2665	0.0576	-0.1902	-0.0763	-0.1061	-0.0815	0.0297	0.0325	0.202	0.0074	0.0219	-0.211	0.4662	-0.1708	0.1544	0.001
1.0501	-0.3875	-0.2791	-0.0504	0.0245	0.0159	0.1915	0.2531	-0.2853	0.0293	-0.2133	-0.055	-0.1061	-0.082	0.0329	0.0344	0.203	0.0091	0.0368	-0.1858	0.4937	-0.1675	0.1841	-0.0328
1.0667	-0.3689	-0.2904	-0.0385	0.0508	-0.0017	0.1259	0.1925	-0.2985	0.0042	-0.2227	-0.0511	-0.1059	-0.0835	0.0342	0.0348	0.1902	0.0108	0.0543	-0.1528	0.4115	-0.1605	0.2047	-0.0574
1.0834	-0.355	-0.2907	-0.0284	0.0542	-0.032	0.0625	0.125	-0.307	-0.0143	-0.2328	-0.0211	-0.1054	-0.0845	0.0383	0.0349	0.1849	0.0207	0.0647	-0.1089	0.3108	-0.1475	0.2329	-0.0815
1.1001	-0.3158	-0.2875	-0.0216	0.0806	-0.0546	-0.0003	0.0609	-0.3214	-0.0402	-0.2447	0.0087	-0.0984	-0.0765	0.0398	0.0349	0.1596	0.0298	0.0723	-0.0525	0.1715	-0.1352	0.2335	-0.089
1.1167	-0.226	-0.2702	-0.0124	0.083	-0.0826	-0.0536	0.0011	-0.3244	-0.0517	-0.2437	0.0357	-0.0798	-0.0714	0.0384	0.0345	0.135	0.0379	0.0844	0.0123	0.0442	-0.1282	0.2198	-0.0868
1.1334	-0.0757	-0.2547	-0.0054	0.0865	-0.1067	-0.0984	-0.0477	-0.3273	-0.0722	-0.2368	0.0697	-0.0753	-0.0598	0.0379	0.0333	0.1061	0.0406	0.0844	0.0871	-0.0533	-0.1169	0.2144	-0.0754
1.1501	0.1765	-0.2166	0.0036	0.1073	-0.1153	-0.1329	-0.0943	-0.3142	-0.0803	-0.2243	0.0923	-0.0461	-0.0521	0.0232	0.0183	0.0742	0.0551	0.0734	0.1664	-0.1523	-0.092	0.1894	-0.0587
1.1667	0.4098	-0.1755	0.0171	0.113	-0.1236	-0.1661	-0.1372	-0.2864	-0.0828	-0.2047	0.1228	-0.039	-0.0293	0.0202	0.0057	0.0379	0.0558	0.0626	0.2297	-0.2199	-0.0747	0.1701	-0.0278
1.1834	0.637	-0.1289	0.0257	0.115	-0.1232	-0.1909	-0.173	-0.2512	-0.0827	-0.1702	0.1368	-0.013	-0.0268	0.0143	0.0039	0.0045	0.0565	0.0563	0.2602	-0.2578	-0.0436	0.1542	0.0055
1.2001	0.9056	-0.0656	0.0389	0.1152	-0.1085	-0.2032	-0.2054	-0.1832	-0.0695	-0.1296	0.1382	0.017	0.0021	0.0081	-0.0033	-0.0261	0.0554	0.0404	0.3162	-0.2836	0.0019	0.1247	0.0374
1.2167	0.8214	0.0052	0.054	0.1142	-0.0996	-0.2104	-0.2403	-0.106	-0.0537	-0.0697	0.1392	0.0465	0.0074	-0.0083	-0.0167	-0.0568	0.0471	0.02	0.3346	-0.3043	0.0688	0.1021	0.0855
1.2334	0.689	0.0895	0.0588	0.0988	-0.0957	-0.2146	-0.2683	0.0123	-0.0317	-0.0017	0.1239	0.0671	0.0343	-0.011	-0.0238	-0.0817	0.0321	-0.0001	0.3392	-0.314	0.1413	0.0787	0.124
1.2501	0.5464	0.1548	0.0736	0.0921	-0.0821	-0.2171	-0.2966	0.1542	-0.0007	0.0725	0.0949	0.0876	0.0489	-0.0131	-0.0276	-0.0994	0.019	-0.0246	0.3189	-0.3133	0.21	0.0584	0.1614
1.2667	0.4455	0.2122	0.0855	0.0767	-0.0682	-0.2133	-0.3158	0.3613	0.0261	0.1687	0.0647	0.1136	0.0674	-0.0153	-0.0289	-0.1221	0.0012	-0.0366	0.2786	-0.3087	0.193	0.0432	0.1924
1.2834	0.3592	0.2354	0.09	0.0585	-0.0603	-0.1939	-0.3446	0.6128	0.0672	0.2595	0.0226	0.1399	0.0959	-0.0172	-0.0293	-0.1279	-0.0257	-0.0586	0.2145	-0.3003	0.253	0.017	0.2083
