Amplitdue (cm)															Shallow Depth (cm)					
-0.0117	-0.068	-0.0206	-0.0039	0.0166	-0.0206	0.0046	0.0414	0.0664	-0.1162	-0.1607	-0.2536	-0.1041	0.0296	0.0033	0.1683	-0.0069	0.0035	0.1502	0.1675	39.2668
-0.0205	-0.0531	-0.0111	0.0075	0.0128	-0.004	0.0176	0.0507	0.0592	-0.1387	-0.1726	-0.2173	-0.0793	0.0322	-0.0066	0.1679	-0.0184	0.0068	0.1489	0.1748	39.1344
0.0039	-0.0599	-0.013	0.0146	0.037	-0.006	0.0179	0.049	0.054	-0.1398	-0.1737	-0.2384	-0.0731	0.0378	-0.038	0.1665	0.0008	0.0206	0.1384	0.1799	38.8587
-0.0025	-0.0712	-0.0173	0.0227	0.0459	0.0073	0.0235	0.0533	0.0415	-0.1192	-0.1737	-0.267	-0.098	0.039	-0.035	0.1599	0.0439	0.0403	0.1675	0.1949	38.2041
0.0006	-0.0646	-0.0195	0.0256	0.0525	0.0107	0.0218	0.0476	0.0449	-0.1014	-0.1621	-0.2603	-0.1063	0.0506	-0.0135	0.1633	0.0421	0.0421	0.1763	0.19	37.6084
0.0125	-0.031	-0.0132	0.0435	0.0514	0.0009	0.0217	0.0416	0.0568	-0.1006	-0.136	-0.2442	-0.0796	0.047	0.0019	0.1651	0.0202	0.0429	0.1687	0.1858	37.0651
0.0385	-0.0385	0.004	0.0486	0.0513	0.0137	0.0367	0.0543	0.0699	-0.1127	-0.1437	-0.2431	-0.0817	0.0422	-0.0201	0.1535	0.0114	0.0474	0.1768	0.1802	36.7517
0.0084	-0.0389	0.0116	0.0443	0.0559	0.0189	0.039	0.0617	0.0675	-0.104	-0.1354	-0.2473	-0.0724	0.0602	0.0065	0.1481	-0.0134	0.0457	0.155	0.1572	36.2954
-0.0023	-0.0552	0.0176	0.0504	0.0663	0.029	0.0369	0.0729	0.0614	-0.088	-0.1491	-0.2445	-0.072	0.042	-0.0187	0.1391	-0.0052	0.0631	0.144	0.1727	35.9423
0.0152	-0.0586	0.0241	0.0674	0.0631	0.0304	0.047	0.0696	0.0707	-0.0518	-0.1681	-0.2444	-0.0708	0.0444	-0.0203	0.1328	0.007	0.0635	0.145	0.191	35.7032
0.0102	-0.042	0.0331	0.0683	0.0706	0.0419	0.0597	0.0694	0.106	-0.082	-0.1882	-0.2623	-0.074	0.0756	-0.019	0.1304	0.0035	0.0805	0.154	0.2139	35.3623
0.0195	-0.0197	0.0544	0.0768	0.0903	0.0577	0.0877	0.0886	0.1213	-0.0834	-0.1748	-0.2655	-0.0979	0.0626	-0.0048	0.1216	0.0087	0.0882	0.1696	0.2214	34.6602
0.0241	-0.0166	0.0485	0.0798	0.1119	0.0744	0.0936	0.1263	0.0826	-0.0394	-0.1475	-0.231	-0.0559	0.047	-0.0212	0.1155	0.0278	0.0995	0.1707	0.2367	33.9155
0.0061	-0.0222	0.0475	0.0894	0.1052	0.0463	0.0756	0.1049	0.1021	-0.0214	-0.1587	-0.2539	-0.0972	0.0182	-0.0245	0.1077	0.0229	0.0953	0.1635	0.2412	33.4457
-0.0191	-0.008	0.0645	0.1008	0.104	0.0609	0.1003	0.1133	0.1335	-0.0424	-0.176	-0.246	-0.1058	0.0278	0.0065	0.0979	0.0207	0.1245	0.1644	0.2616	33.1719
0.0053	-0.0388	0.071	0.1064	0.1204	0.0776	0.1309	0.1428	0.1358	-0.0451	-0.1638	-0.2556	-0.0663	0.0251	0.012	0.1032	0.0357	0.1344	0.1823	0.2809	32.8891
-0.0101	0.0006	0.0697	0.1061	0.1209	0.0877	0.1344	0.1499	0.1195	-0.0304	-0.1543	-0.2534	-0.0716	0.0401	0.0383	0.0903	0.0132	0.1156	0.1701	0.2823	32.6452
0.0351	0.0101	0.0796	0.1168	0.1419	0.0854	0.1436	0.1418	0.1302	-0.0122	-0.1487	-0.2714	-0.0858	0.0466	0.0437	0.0698	0.0188	0.1232	0.1858	0.2865	32.3419
0.0197	0.0406	0.0854	0.1401	0.1424	0.0829	0.1462	0.1372	0.1439	-0.0063	-0.1684	-0.2578	-0.0744	0.0594	0.0223	0.0755	0.0431	0.1204	0.2018	0.2885	32.0313
0.0316	0.0409	0.0931	0.1497	0.1504	0.1039	0.1648	0.1532	0.1583	-0.0107	-0.1707	-0.2779	-0.0782	0.004	-0.0156	0.0739	0.0607	0.1106	0.2146	0.297	31.4784
0.0413	0.0469	0.1101	0.1436	0.1743	0.1113	0.1692	0.1594	0.1549	-0.0002	-0.1647	-0.2667	-0.0898	0.006	0.02	0.0635	0.0613	0.0981	0.2192	0.2873	30.8763
0.0482	0.0352	0.1157	0.1434	0.1923	0.1154	0.1697	0.1648	0.157	0.0207	-0.1634	-0.243	-0.0805	0.0269	-0.0065	0.0478	0.0604	0.1011	0.2087	0.2891	30.6797
0.0451	0.046	0.1217	0.1509	0.1928	0.1211	0.1762	0.1662	0.1725	0.0332	-0.1169	-0.2358	-0.0946	0.0145	-0.0045	0.0515	0.0699	0.1106	0.2355	0.2994	30.5242
0.0528	-0.073	0.1381	0.155	0.1827	0.1254	0.1854	0.1787	0.1967	0.0276	-0.1384	-0.2454	-0.099	0.0171	0.0336	0.059	0.0734	0.1065	0.2489	0.3407	30.3419
-0.0259	-0.1056	0.1615	0.1582	0.1888	0.1444	0.2027	0.2015	0.1982	0.0167	-0.1298	-0.2441	-0.1004	-0.0161	0.0122	0.0569	0.0745	0.0722	0.2746	0.333	30.1757
-0.0776	0.0741	0.1529	0.1604	0.1895	0.1462	0.196	0.195	0.1924	0.0308	-0.0875	-0.2356	-0.0902	-0.0017	0.0603	0.0633	0.0922	0.0204	0.2722	0.348	30.0559
0.0376	0.083	0.1517	0.1694	0.1941	0.1534	0.2074	0.1881	0.1983	0.0568	-0.0884	-0.2294	-0.0727	-0.0106	0.0902	-0.0733	0.1201	0.0622	0.3338	0.4098	29.3202
0.0172	0.0947	0.1484	0.16	0.1902	0.1644	0.2035	0.1937	0.2218	0.0566	-0.1112	-0.2557	-0.1035	-0.0271	0.0778	0.0455	0.1597	0.0643	0.3633	0.4744	28.5443
0.0243	0.1503	0.1476	0.1637	0.1981	0.1722	0.2208	0.2111	0.23	0.0481	-0.1058	-0.2656	-0.1158	0.0218	0.0594	0.0758	0.2104	0.0761	0.3849	0.4442	28.0669
0.0622	0.1185	0.1614	0.1837	0.1917	0.1915	0.2254	0.2254	0.2147	0.0803	-0.1108	-0.2543	-0.1129	0.004	0.071	0.0775	0.2412	0.0915	0.342	0.4484	27.5986
0.0308	0.1044	0.1633	0.2135	0.2002	0.1823	0.2109	0.2237	0.2263	0.0719	-0.1094	-0.2486	-0.0937	0.0091	0.0687	0.0891	0.2426	0.078	0.2989	0.4336	27.2951
0.0142	0.1072	0.1646	0.2442	0.2187	0.1856	0.2229	0.2101	0.2164	0.0849	-0.0855	-0.1745	-0.0386	0.0817	0.0748	0.0939	0.2123	0.0567	0.2572	0.4085	27.3358
0.0043	0.1052	0.1424	0.2563	0.2461	0.1907	0.2115	0.2174	0.2059	0.0756	-0.0753	-0.1738	-0.072	0.0273	0.057	0.0948	0.1526	0.0018	0.2253	0.3878	27.5934
-0.0081	0.128	0.1517	0.2543	0.2823	0.1805	0.2184	0.1993	0.231	0.0931	-0.0852	-0.1354	-0.0128	0.0778	0.0669	0.0936	0.1212	-0.0211	0.1932	0.4045	27.9237
0.0077	0.1211	0.1827	0.2597	0.301	0.2089	0.2496	0.2217	0.2335	0.1408	-0.0727	-0.1771	-0.0498	0.1033	0.0303	0.0967	0.1351	0.0121	0.2257	0.452	27.1192
0.0128	0.1306	0.2236	0.272	0.2888	0.2101	0.2562	0.2383	0.276	0.1541	-0.0675	-0.2	-0.1126	-0.0083	0.0289	0.1024	0.1403	0.0022	0.2581	0.4445	26.7128
0.02	0.0929	0.2386	0.2848	0.2931	0.2403	0.2907	0.2632	0.2987	0.1396	-0.0538	-0.1838	-0.02	0.0852	0.0298	0.1092	0.116	-0.028	0.2788	0.4819	27.079
0.0278	0.0817	0.2398	0.2827	0.2965	0.2607	0.309	0.3016	0.2916	0.144	-0.063	-0.2361	-0.0766	0.0597	0.1385	0.1086	0.1462	-0.0066	0.3199	0.4722	27.3496
0.0472	0.1109	0.2441	0.2824	0.3036	0.2584	0.308	0.306	0.2841	0.163	-0.0252	-0.2184	-0.0791	0.051	0.1585	0.1267	0.1917	0.0381	0.3382	0.4559	27.8518
0.0385	0.1834	0.2374	0.2853	0.3171	0.2597	0.3041	0.3137	0.2896	0.1829	-0.0422	-0.216	-0.0618	0.0343	0.2184	0.14	0.1798	0.0303	0.358	0.5147	28.3465
0.0123	0.2	0.2394	0.3064	0.325	0.256	0.302	0.3038	0.3098	0.179	-0.0705	-0.2142	-0.0456	0.0605	0.2736	0.1571	0.151	-0.0049	0.3135	0.4845	28.2906
0.0219	0.1925	0.2518	0.3264	0.327	0.2714	0.3267	0.314	0.3118	0.1706	-0.0344	-0.2208	-0.0494	0.0975	0.0328	0.1605	0.1227	-0.0382	0.3237	0.5042	28.7263
0.0501	0.1872	0.2547	0.3252	0.3337	0.2944	0.3394	0.3401	0.3166	0.1774	-0.0487	-0.2407	-0.045	0.089	0.0843	0.1531	0.1146	0.0005	0.329	0.5158	29.0108
0.0368	0.1814	0.2693	0.3553	0.3457	0.2939	0.34	0.3335	0.3197	0.2184	-0.0468	-0.2303	-0.026	0.0831	0.0409	0.1579	0.0979	0.0292	0.3241	0.5031	29.4954
0.0021	0.1757	0.2716	0.3679	0.3329	0.3006	0.3474	0.339	0.3293	0.2295	-0.0292	-0.2274	-0.013	0.0797	0.0325	0.1648	0.0973	0.0479	0.3549	0.5596	29.2504
-0.0135	0.1783	0.283	0.3822	0.3525	0.3063	0.3624	0.3504	0.3618	0.2233	-0.0115	-0.2441	-0.0181	0.096	0.0739	0.1696	0.1186	0.0673	0.3839	0.5703	29.0646
-0.0116	0.1994	0.2951	0.371	0.3761	0.3279	0.3959	0.3731	0.362	0.2095	0.0688	-0.2394	-0.0064	0.122	0.0832	0.1861	0.0966	0.0414	0.3792	0.5958	29.3111
-0.0014	0.2103	0.2898	0.3296	0.3979	0.3394	0.3939	0.3913	0.3549	0.2296	0.059	-0.2127	-0.012	0.0931	0.0939	0.1924	0.0769	0.0406	0.3337	0.5804	29.308
0.014	0.1979	0.3074	0.2566	0.415	0.3381	0.3977	0.3821	0.3656	0.2408	0.0411	-0.2045	0.0028	0.0945	0.0975	0.1964	0.0772	0.0515	0.3375	0.5916	29.5498
0.0253	0.1983	0.3243	0.1814	0.4069	0.3434	0.42	0.3912	0.3886	0.2367	0.0098	-0.2089	-0.0078	0.068	0.0968	0.198	0.082	0.0822	0.3805	0.7014	29.4998
