Time (s),3.81,3.5559999999999996,3.302,3.048,2.7940000000000005,2.54,2.286,2.032,1.7779999999999998,1.524,1.27,1.016,0.762,0.508,0.254
1.1833,-97.4154,-33.4484,-30.1851,-25.1923,-20.5442,-12.189,-6.5723,-2.3963,0.8805,0.9434,-0.8622,-0.4652,0.1028,0.0774,0.2571
1.2,-99.0642,-35.2458,-33.0632,-27.5158,-20.1774,-12.0581,-5.6122,-2.2469,1.435,1.6781,-0.322,0.0692,0.2983,0.0827,0.2889
1.2167,-94.4494,-34.2366,-33.3849,-27.4776,-18.1588,-10.8103,-3.9463,-1.6224,2.2388,2.5087,0.3778,0.7169,0.5531,0.1161,0.3362
1.2333,-84.1553,-30.0189,-30.6234,-24.763,-14.3802,-8.5537,-1.6842,-0.6251,3.1796,3.3307,1.1474,1.4112,0.8267,0.1617,0.3864
1.25,-68.3443,-22.4002,-24.6644,-19.3214,-8.9429,-5.4534,0.9993,0.6522,4.1456,4.0403,1.9132,2.0769,1.079,0.2082,0.4312
1.2667,-47.2693,-11.6882,-15.7218,-11.457,-2.1544,-1.7352,3.9105,2.0614,5.0064,4.5657,2.5921,2.6357,1.2862,0.2476,0.4605
1.2833,-21.2384,1.4506,-4.335,-1.8458,5.5375,2.2967,6.8363,3.4476,5.6299,4.8324,3.1161,3.035,1.4084,0.264,0.4619
1.3,8.7399,15.7878,8.498,8.634,13.475,6.3046,9.5286,4.6498,5.9216,4.7982,3.4434,3.2368,1.4336,0.2567,0.4325
1.3167,41.0567,29.8236,21.4991,18.8593,20.945,9.9201,11.7724,5.4734,5.7744,4.4417,3.5359,3.2225,1.355,0.2145,0.3662
1.3333,73.1241,41.9715,33.3208,27.6854,27.1752,12.7752,13.3255,5.778,5.1407,3.7609,3.3677,2.9859,1.1704,0.1382,0.2622
1.35,101.2681,50.9206,42.6163,34.104,31.4392,14.5567,14.0192,5.4663,3.9972,2.797,2.944,2.5373,0.8963,0.0428,0.1245
1.3667,123.3917,55.6686,48.3341,37.3689,33.205,15.0476,13.7007,4.4939,2.3645,1.5861,2.2764,1.9086,0.5453,-0.0769,-0.0319
1.3833,136.7179,55.5919,49.7296,37.1417,32.1738,14.1392,12.3066,2.8781,0.326,0.1806,1.3944,1.1372,0.1383,-0.2099,-0.2075
1.4,139.574,50.2886,46.5245,33.3467,28.3321,11.8235,9.8723,0.6859,-2.0131,-1.3504,0.3469,0.2731,-0.294,-0.3509,-0.3944
1.4167,131.4941,39.9889,38.8732,26.3534,21.8663,8.2145,6.482,-1.9497,-4.5316,-2.9371,-0.8078,-0.6371,-0.738,-0.4908,-0.5784
1.4333,112.9148,25.4245,27.4384,16.7554,13.3186,3.5386,2.3218,-4.8539,-7.063,-4.5052,-1.9971,-1.5349,-1.1605,-0.6178,-0.7475
1.45,86.0744,7.9728,13.338,5.4633,3.3399,-1.833,-2.3449,-7.7976,-9.4347,-5.9567,-3.1494,-2.3746,-1.5418,-0.7262,-0.8945
1.4667,53.2387,-10.7568,-2.0567,-6.3416,-7.1481,-7.4462,-7.1646,-10.5261,-11.4594,-7.2132,-4.1876,-3.1098,-1.8611,-0.805,-1.0069
1.4833,17.8983,-28.5405,-17.0216,-17.3806,-17.1692,-12.7447,-11.7501,-12.7983,-12.96,-8.1796,-5.0337,-3.6944,-2.1013,-0.8514,-1.0777
1.5,-16.4637,-43.3248,-29.8904,-26.4625,-25.7418,-17.2098,-15.732,-14.3391,-13.7785,-8.7721,-5.6296,-4.0882,-2.2469,-0.8566,-1.1005
1.5167,-46.8249,-53.4723,-39.3788,-32.6544,-32.032,-20.3987,-18.7638,-14.9778,-13.8127,-8.9265,-5.9254,-4.2713,-2.2852,-0.8244,-1.0647
1.5333,-71.2786,-58.009,-44.6681,-35.4859,-35.5165,-21.9943,-20.5762,-14.5895,-13.0134,-8.6009,-5.8888,-4.2276,-2.2074,-0.7507,-0.9766
1.55,-88.3187,-56.8021,-45.5952,-34.8975,-36.0185,-21.8585,-21.0291,-13.1455,-11.3973,-7.7921,-5.53,-3.9663,-2.0231,-0.639,-0.8378
1.5667,-97.9253,-50.5801,-42.5767,-31.3652,-33.7044,-20.079,-20.1125,-10.722,-9.0345,-6.5214,-4.8573,-3.5107,-1.7263,-0.4889,-0.6541
1.5833,-100.6488,-40.7966,-36.5848,-25.6293,-29.1317,-16.916,-17.9498,-7.4896,-6.0781,-4.8664,-3.9117,-2.871,-1.3451,-0.3097,-0.4313
1.6,-97.9809,-29.1515,-28.8834,-18.6652,-22.9752,-12.7306,-14.7509,-3.7023,-2.7234,-2.9173,-2.7592,-2.095,-0.8871,-0.1076,-0.1781
1.6167,-91.8827,-17.2135,-20.6323,-11.4931,-15.9411,-7.9277,-10.7983,0.3254,0.7962,-0.8111,-1.459,-1.2204,-0.3726,0.1066,0.0898
1.6333,-84.0319,-6.1338,-12.6842,-4.7737,-8.6123,-2.9283,-6.3876,4.2871,4.2438,1.3276,-0.087,-0.2906,0.1688,0.3256,0.3619
1.65,-75.7299,3.2256,-5.7116,1.0704,-1.5293,1.9058,-1.8562,7.9028,7.4004,3.3675,1.2678,0.6321,0.7208,0.5363,0.6244
1.6667,-67.829,10.5549,0.011,5.8219,4.948,6.2856,2.5031,10.9862,10.0855,5.1921,2.5484,1.5219,1.2412,0.731,0.8621
1.6833,-60.1451,15.9865,4.5186,9.5494,10.6402,10.0916,6.4632,13.4126,12.1716,6.7226,3.6912,2.3205,1.7157,0.894,1.0642
1.7,-52.0272,19.9485,8.1736,12.4279,15.4934,13.2385,9.9257,15.1301,13.6066,7.903,4.6494,2.9873,2.1014,1.0243,1.2187
1.7167,-42.9519,22.9855,11.322,14.6818,19.505,15.7099,12.8261,16.1275,14.3671,8.693,5.3796,3.4949,2.3927,1.1063,1.3204
1.7333,-31.8965,25.5808,14.3409,16.4433,22.6534,17.5478,15.1273,16.4177,14.4654,9.0784,5.8707,3.8104,2.5603,1.1383,1.3629
1.75,-18.6052,28.0936,17.5011,17.7629,24.8516,18.7277,16.8039,16.032,13.943,9.0612,6.0933,3.9316,2.5995,1.1137,1.345
1.7667,-2.6073,30.5787,20.8317,18.5898,26.1151,19.2443,17.8267,15.0168,12.855,8.6679,6.0469,3.8404,2.5066,1.0393,1.2662
1.7833,15.4159,32.9487,24.1739,18.9389,26.3509,19.0984,18.1737,13.4228,11.2536,7.9285,5.7223,3.56,2.2908,0.9106,1.1305
1.8,34.4603,34.7622,27.1508,18.6515,25.5425,18.236,17.8354,11.2875,9.1921,6.8768,5.1343,3.1107,1.9654,0.7415,0.9418
1.8167,53.1182,35.4986,29.1761,17.585,23.5714,16.6091,16.7755,8.6468,6.7414,5.5598,4.2978,2.5106,1.5464,0.5361,0.7139
1.8333,69.4719,34.4755,29.6595,15.4489,20.3119,14.1436,14.9351,5.5365,3.9589,4.0104,3.2412,1.7925,1.0666,0.3051,0.4539
1.85,81.8515,30.9039,28.2709,12.1148,15.668,10.8249,12.2725,2.0046,0.9257,2.2821,1.999,0.992,0.5476,0.0664,0.1767
1.8667,88.5314,24.4434,24.5935,7.5185,9.6477,6.6715,8.7727,-1.863,-2.2646,0.4286,0.6132,0.1569,0.0194,-0.1756,-0.107
1.8833,88.7412,15.0116,18.5075,1.717,2.4455,1.7668,4.4959,-5.9288,-5.4801,-1.4975,-0.8528,-0.6784,-0.4948,-0.4028,-0.3798
1.9,82.506,3.0706,10.2323,-5.0311,-5.6351,-3.6889,-0.4023,-10.0271,-8.5821,-3.4131,-2.3277,-1.4661,-0.9746,-0.6088,-0.6342
1.9167,70.4826,-10.7979,0.2162,-12.2411,-14.1401,-9.4529,-5.6705,-13.935,-11.4208,-5.2392,-3.7264,-2.1752,-1.39,-0.7808,-0.8604
1.9333,53.2343,-25.2161,-10.7044,-19.3825,-22.4267,-15.1374,-10.9677,-17.4059,-13.8255,-6.8781,-4.9662,-2.7653,-1.7343,-0.9108,-1.0457
1.95,31.6522,-38.8726,-21.5093,-25.7369,-29.8071,-20.3557,-15.88,-20.1968,-15.6479,-8.2373,-5.9711,-3.222,-1.9848,-0.9997,-1.1775
1.9667,8.6187,-50.2185,-31.1651,-30.6371,-35.6129,-24.6483,-20.0132,-22.0563,-16.7365,-9.2208,-6.6704,-3.5,-2.1319,-1.0368,-1.2532
1.9833,-13.3767,-58.0178,-38.6356,-33.5525,-39.1888,-27.6056,-23.003,-22.791,-16.9783,-9.7581,-6.9999,-3.595,-2.1795,-1.0227,-1.2687
2.0,-32.1029,-61.2982,-43.1232,-34.1053,-40.1523,-28.8754,-24.5269,-22.2497,-16.3158,-9.7803,-6.9387,-3.4961,-2.11,-0.9637,-1.2216
2.0167,-45.6497,-59.8854,-44.0673,-31.9713,-38.2656,-28.2693,-24.3952,-20.3717,-14.725,-9.2785,-6.481,-3.2078,-1.9445,-0.8582,-1.1209
2.0333,-53.3492,-53.8989,-41.3027,-27.2231,-33.5943,-25.7213,-22.5672,-17.1995,-12.2639,-8.2595,-5.647,-2.7407,-1.6746,-0.7132,-0.9681
2.05,-55.8809,-44.1037,-35.2213,-20.1159,-26.4708,-21.4139,-19.1751,-12.9018,-9.0532,-6.7791,-4.4982,-2.1293,-1.3193,-0.5371,-0.7691
2.0667,-53.9797,-31.6165,-26.4559,-11.2425,-17.4439,-15.7131,-14.5049,-7.7714,-5.2982,-4.931,-3.1005,-1.4095,-0.904,-0.3379,-0.5336
2.0833,-49.0327,-17.594,-16.0604,-1.5123,-7.3001,-9.1514,-8.9891,-2.1902,-1.2682,-2.8284,-1.5559,-0.6229,-0.4387,-0.1235,-0.2763
2.1,-42.3589,-3.3942,-5.265,8.1253,3.0451,-2.3364,-3.1694,3.4157,2.7527,-0.6137,0.0467,0.1833,0.038,0.092,-0.0118
2.1167,-34.9441,9.7167,4.9809,16.6927,12.7705,4.1644,2.4686,8.6321,6.4828,1.5664,1.6141,0.9557,0.5113,0.2966,0.2473
2.1333,-27.4775,20.9172,13.81,23.4686,21.0715,9.8573,7.4885,13.1105,9.6663,3.5785,3.0546,1.664,0.95,0.4846,0.4926
2.15,-19.6376,29.5952,20.6119,27.9665,27.3418,14.4155,11.5846,16.5944,12.1149,5.3011,4.2958,2.2556,1.3414,0.6453,0.7113
2.1667,-11.5232,35.6575,25.2333,29.965,31.2694,17.6292,14.57,18.9208,13.7423,6.6468,5.2726,2.7265,1.6652,0.7716,0.8951
2.1833,-3.2199,39.3459,27.7666,29.7256,32.919,19.4796,16.4139,20.0432,14.5226,7.565,5.9638,3.0467,1.8976,0.863,1.0398
2.2,5.1066,41.0456,28.4798,27.5659,32.5415,20.1102,17.1919,20.0071,14.5063,8.0339,6.3537,3.2182,2.0439,0.9087,1.1323
2.2167,13.1822,41.1749,27.7869,24.0811,30.5018,19.7081,17.0314,18.9431,13.7899,8.0951,6.4438,3.2319,2.0887,0.9159,1.1755
2.2333,20.0029,40.067,25.9974,19.7145,27.1674,18.5263,16.132,17.0419,12.5153,7.7813,6.2578,3.0962,2.0386,0.8813,1.1671
2.25,24.8269,37.8,23.3726,14.8388,22.9213,16.7825,14.7028,14.5164,10.8324,7.1657,5.8267,2.8305,1.9025,0.808,1.108
2.2667,27.3823,34.5529,20.1175,9.7057,18.048,14.6691,12.9184,11.5792,8.8949,6.3158,5.178,2.4583,1.6938,0.7044,1.0085
2.2833,26.7504,30.2736,16.4016,4.5837,12.8936,12.3087,10.902,8.4357,6.8334,5.2838,4.3554,2.0,1.4302,0.5756,0.8749
2.3,22.7509,25.0341,12.3455,-0.2802,7.7245,9.8075,8.7343,5.2496,4.743,4.1367,3.3902,1.4848,1.123,0.4283,0.7095
2.3167,16.004,18.9512,8.1667,-4.6219,2.7665,7.2362,6.464,2.1538,2.6858,2.9263,2.322,0.9409,0.7942,0.2705,0.5259
2.3333,7.7453,12.1987,4.0898,-8.2979,-1.8348,4.6562,4.1082,-0.7537,0.7075,1.6748,1.185,0.3954,0.4617,0.1179,0.3273
2.35,-0.559,5.0421,0.3147,-11.1304,-5.9312,2.0652,1.6591,-3.4172,-1.1653,0.4156,0.0228,-0.1395,0.1253,-0.0325,0.1185
2.3667,-7.7801,-2.1974,-3.0182,-13.0831,-9.4854,-0.5414,-0.8481,-5.7973,-2.9291,-0.8399,-1.133,-0.6496,-0.1869,-0.1731,-0.086
2.3833,-12.5496,-9.1624,-5.8341,-14.2055,-12.5679,-3.1768,-3.3966,-7.8563,-4.5631,-2.0554,-2.2503,-1.118,-0.4801,-0.2955,-0.2806
2.4,-14.3728,-15.641,-8.241,-14.5795,-15.1755,-5.7983,-5.9292,-9.5861,-6.0578,-3.2066,-3.2946,-1.5558,-0.7439,-0.3958,-0.4593
2.4167,-13.5588,-21.6327,-10.5178,-14.3745,-17.4108,-8.3833,-8.396,-10.9595,-7.3922,-4.2597,-4.2173,-1.9322,-0.9721,-0.4726,-0.6131
2.4333,-10.2564,-26.9139,-12.8658,-13.9049,-19.3362,-10.8452,-10.6881,-11.9798,-8.5302,-5.1641,-4.9815,-2.2471,-1.1727,-0.5229,-0.737
2.45,-5.8768,-31.5257,-15.3828,-13.4487,-20.9398,-13.0973,-12.6813,-12.627,-9.4319,-5.8822,-5.5525,-2.4976,-1.3253,-0.55,-0.8256
2.4667,-1.7291,-35.3196,-18.0477,-13.3643,-22.2275,-14.9999,-14.2261,-12.9067,-10.0479,-6.3687,-5.8921,-2.6605,-1.4358,-0.5541,-0.8778
2.4833,0.8166,-38.1211,-20.7024,-13.5415,-23.0467,-16.3368,-15.1547,-12.7744,-10.3338,-6.5856,-5.9762,-2.7326,-1.506,-0.5317,-0.8937
2.5,0.9725,-39.7554,-23.0705,-13.7121,-23.141,-16.8895,-15.3339,-12.205,-10.245,-6.5105,-5.7997,-2.7015,-1.5204,-0.4929,-0.8765
2.5167,-1.4633,-40.0136,-24.7834,-13.6016,-22.1558,-16.5269,-14.6714,-11.1613,-9.7457,-6.1241,-5.3691,-2.5634,-1.4853,-0.4367,-0.8247
2.5333,-6.2877,-38.7114,-25.479,-12.9948,-19.9834,-15.2,-13.1894,-9.6417,-8.8522,-5.4394,-4.7115,-2.3203,-1.3967,-0.3685,-0.7372
2.55,-13.2582,-35.7863,-25.0369,-11.7395,-16.6122,-12.9713,-10.967,-7.7033,-7.5822,-4.4896,-3.8634,-1.9929,-1.2597,-0.2923,-0.6251
2.5667,-21.0944,-31.33,-23.3482,-9.7971,-12.1768,-10.037,-8.1835,-5.434,-6.0141,-3.3326,-2.8681,-1.5947,-1.0818,-0.2105,-0.4956
2.5833,-28.2247,-25.5349,-20.4264,-7.1959,-6.9935,-6.614,-5.075,-2.9783,-4.2525,-2.0321,-1.7858,-1.1397,-0.8629,-0.1258,-0.3498
2.6,-33.5536,-18.813,-16.4116,-4.1258,-1.3685,-2.9838,-1.8874,-0.4829,-2.4053,-0.6686,-0.6706,-0.6634,-0.6178,-0.0473,-0.1951
2.6167,-35.9483,-11.5138,-11.5754,-0.7471,4.2323,0.5175,1.1421,1.8994,-0.5956,0.6887,0.4363,-0.173,-0.3552,0.0288,-0.0388
2.6333,-34.6747,-4.0797,-6.1902,2.6079,9.316,3.6181,3.8235,4.0413,1.0966,1.9707,1.4713,0.3107,-0.0777,0.0961,0.1172
2.65,-30.2411,3.3048,-0.4398,5.7368,13.4407,6.1255,6.0228,5.8397,2.6075,3.1127,2.4046,0.7758,0.2023,0.1591,0.265
2.6667,-22.8145,10.5625,5.2788,8.4939,16.4739,7.9528,7.7234,7.2332,3.9058,4.0696,3.2061,1.2061,0.4761,0.214,0.3979
